Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL 
Scholl Freeze Verruca & Wart Remover 80ml,Health->Other Healthcare->Footcare,14.95,401159,,,,,https://www.inishpharmacy.com/p/scholl-freeze-verruca-and-wart-remover-80ml/401159
Scholl Cracked Heel Repair Cream 60ml,Health->Other Healthcare->Footcare,5.95,401148,,,,,https://www.inishpharmacy.com/p/scholl-cracked-heel-repair-cream-60ml/401148
Omega Eye Liquid Omega 3 and Vitamin D3 200ml,Health->Other Healthcare,36.95,OMEGAEYE200ML-0157,Omega Eye liquid omega 3 is a liquid supplement containing high levels of EPA and DHA as well as Vitamin D3.  Used to treat moderate to severe dry eye conditions such as blepharitis and MGD.,,,,https://www.inishpharmacy.com/p/omega-eye-liquid-omega-3-and-vitamin-d3-200ml/omegaeye200ml-0157
O'Keeffe's Healthy Feet Foot Cream Tube 85g,Health->Other Healthcare->Footcare,9.95,OKEEFFE2695,"O’Keeffe’s Healthy Feet Foot Cream has been formulated to help heal and repair very dry, cracked feet. This foot cream will instantly boost moisture levels and help prevent further moisture loss by creating a protective layer on the skin’s surface. Your feet will be left feeling soothed and soft.",,,,https://www.inishpharmacy.com/p/okeeffes-healthy-feet-foot-cream-tube-85g/okeeffe2695
Medisure Adult Drinking Cup,Health->Other Healthcare,6.95,MS09060,Medicare Adult Drinking Cup has been designed for adults with additional needs. This cup gives independence to those with reduce capabilities. It includes a spout and anti-splash lid which helps to reduce spills. A drinking straw can also be used with this cup.,,,,https://www.inishpharmacy.com/p/medisure-adult-drinking-cup/ms09060
O.R.S. Rehydration Salts (ORS) Strawberry Flavour 12 Pack,Health,4.95,400037,"O.R.S. Rehydration Salts are perfect for rehydration before/during exercise and also after periods of diarhhoea or vomiting to replace lost fluids and electrolytes. Packaged in handy tubes, they are easy to take with you.",,,,https://www.inishpharmacy.com/p/ors-rehydration-salts-ors-strawberry-flavour-12-pack/400037
OcuSOFT Lid Scrub Plus Wipes (Pads),OcuSOFT Lid Scrub Plus Wipes (Pads),15.95 - 39.95,P-400929,"NEW BIGGER 30 PACK SIZE OcuSOFT is the number one blepharitis treatment in the USA. Each pack contains 30 pre-moistened pads(wipes) containing antibacterial ingredients in a unique, ""leave-on"" formula that has been shown to be particularly effective against bacteria commonly found on the eyelid. Ideal for moderate to severe Blepharitis. Each single wipe will clean both eyes.",OCuSOFT Lid Scrub Plus is recommended for moderate to severe eyelid conditions with bacterial involvement and/or Demodex mite infestation. OcuSOFT is the number one belharitis treatment product in the USA and effectively kills seven different strains of bacteria including MRSA and Staph epi. OcuSOFT Lid Scrub Plus can also help prevent infections following ophthalmic surgical procedures. Consult your eye doctor prior to adding OcuSOFT Lid Scrub Plus to your pre-surgery regimen.,"First, wash and clean hands. Then, fold the OcuSOFT Lid Scrub Pre-Moistened Pad over the index finger, close your eye and gently scrub the eyelid using side-to-side strokes. Rinse or leave on if directed. Use the opposite side of the same pad and repeat procedure with other eyelid so that each wipe will be sufficient to use on both eyes. Oc uSOFT Lid Scrub Plus should be used once daily",,https://www.inishpharmacy.com/p/ocusoft-lid-scrub-plus-wipes-pads/p-400929
OcuSoft Lid Scrub Plus Foaming Cleanser,OcuSoft Lid Scrub Plus Foaming Cleanser,12.95 - 22.95,P-400922,"Ocusoft Lid Scrub Plus, Extra Strength Foam Cleanser, in a 50ml bottle, contains two antibacterial ingredients which have been shown to be highly effective against bacteria commonly found on the eyelids. An economical treatment for moderate to severe Blepharitis.","To use the pre-lathered foam formula, wash and clean hands, pump desired amount of OCuSOFT Lid Scrub onto a clean, lint-free washcloth or fingertip. Close your eyes and gently massage onto eyelids using side-to-side strokes. Rinse or leave on if directed.  OCuSOFT Lid Scrub Plus Foam Eyelid Cleanser should be used once daily and is ideal to use in the shower as a part of your daily routine.","To use the pre-lathered foam formula, wash and clean hands, pump desired amount of OCuSOFT Lid Scrub onto a clean, lint-free washcloth or fingertip. Close your eyes and gently massage onto eyelids using side-to-side strokes. Rinse or leave on if directed. OCuSOFT Lid Scrub Plus Foam Eyelid Cleanser should be used once daily and is ideal to use in the shower as a part of your daily routine.",,https://www.inishpharmacy.com/p/ocusoft-lid-scrub-plus-foaming-cleanser/p-400922
Medicare Waterproof Strip Dressing MD031,Health->Other Healthcare->Footcare->Chiropody Felt / Padding,2.95,901956,"Waterproof Strip Dressing MD03/1 are soft and flexible to provide extra comfort. These hypoallergenic dressings are waterproof meaning they protect from dirt, germs and water. They are ideal for treating minor cuts and abrasions especially the more awkward areas such as elbows. These dressings are latex free, flexible and can be cut to size.",,,,https://www.inishpharmacy.com/p/medicare-waterproof-strip-dressing-md031/901956
Medimates Autism Awareness Wristband by Allermates,Medimates Autism Awareness Wristband by Allermates,,400788,,,,,https://www.inishpharmacy.com/p/medimates-autism-awareness-wristband-by-allermates/400788
Medicare Sensitive Strip Dressing ,Health->Other Healthcare->Footcare->Chiropody Felt / Padding,2.95,MD07,Medicare Sensitive Strip Dressing are soft and flexible to provide extra comfort. These hypoallergenic dressings are non-woven making them kind to the skin and allow it to breath. They are ideal for treating minor cuts and abrasions. These dressings are latex free and can be cut to size.,,,,https://www.inishpharmacy.com/p/medicare-sensitive-strip-dressing-/md07
Medicare Non-Contact Infrared Thermometer ,Mother & Baby->Children's Health->Thermometers & Monitors,29.95,MEDTHERMOOFFER-5858,"Medicare Non-Contact Infrared Thermometer measures the temperature in just 1 second.  Simply point the thermometer and it will read from 3-5cm.  With it's easy to read large backlit display it is not only really convenient but quick and easy to use.  It also features a colour coded display letting you know at a glance what temperature it has recorded.  It is suitable for body, room and surface temperature reading.",,,,https://www.inishpharmacy.com/p/medicare-non-contact-infrared-thermometer-/medthermooffer-5858
Kaps Support,Health->Other Healthcare->Footcare->Insoles,,P-800864,Kaps Support are soft gels that bring quick relief in case of pain cause by hammer and clawed toes. They help relieve forefoot pain.,"KAPS products are manufactured in  Rzezawa, Southern  Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-support/p-800864
Kaps T-Med,Health->Other Healthcare->Footcare->Insoles,,P-800870,Kaps T-Med arch support spreads the pressure in the forefoot. It decreases the risk of calluses and corns being formed on the sole.,"Kaps T-Med arch support are recommended for people with transverse flatfoot. They are made of flexible latex foam covered with goat leather.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-t-med/p-800870
Kaps Super Active Insoles,Health->Other Healthcare->Footcare->Insoles,,P-800847,Kaps super active are hygienic and comfortable insoles for a sense of freshness.,"Kaps Super Active insoles are made of a polyester fabric, which, thanks to its weave, ensures air circulation and removes dampness from your shoes. The carbon filter layer perfectly absorbs undesirable odours, while the layer of latex foam provides good shock absorption for an improved walking comfort. The insoles ensure that your feet feel dry and fresh. They are intended for trekking, athletic and summer footwear. The trim makes the insole more durable, adds an aesthetic look and allows hand washing at 30°C.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-super-active-insoles/p-800847
Kaps Super Active Sport Size,Health->Other Healthcare->Footcare->Insoles,,P-800855,Kaps Super Active Sport are hygienic insoles for those who look for comfort and freshness.The are recommended for sports and trekking shoes.,,"maintains proper dryness in the footwear. The applied carbon filter layer protects against unwanted odours and the latex foam fully cushions the feet. The anatomical shape ensures proper weight-bearing of foot, preventing the ligamentous - muscular failure. They are durable and practical. The rib knit hem prevents premature wear of the insole. KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,https://www.inishpharmacy.com/p/kaps-super-active-sport-size/p-800855
Hyabak 0.15% Eye Drops 10ml,Hyabak 0.15% Eye Drops 10ml,11.50,401453,Hyabak Eye Drops are clinically proven to relieve symptoms of dryness and grittiness. The presence of 0.15% sodium hyaluronate helps the drops to mimic the behaviour of natural tears giving long-lasting relief from discomfort from dry eyes.  Hyabak comes in a multi-dose bottle or in single unit doses – both are  free of preservatives  and phosphates.,"Hyabak contains 0.15% Sodium Hyaluronate, an effective moisturiser found in nature which is also able to mimic the behaviour of natural tears 1 . As a consequence, Hyabak drops provide  long-lasting  relief from eye discomfort and dryness. The viscosity is chosen to also match natural tears so there is no stickiness or blurriness after applying the drops.  Hyabak comes in a multi-dose bottle or in single unit doses – both are  free of preservatives  and phosphates.  The unique multi-dose bottle is patented by Thea – the  ABAK bottle system. It delivers a  consistent drop size  each time, and there are  precisely 300 drops  in every bottle. The ABAK system keeps the contents of the bottle free from microbial contamination for  3 months , and is a soft shell bottle, making it easy to aim and squeeze.  Hyabak is a  hypotonic  formulation (low osmolarity) which means it particularly addresses the chemistry imbalance of the tear film in chronic dry eye and is better at soothing symptoms.  The Hyabak Range includes Hyabak 10ml, Hyabak unit doses (30) and  Hyabak Caps .   Hyabak® features and benefits:   Hydrates and lubricates the eye’s surface  Clinically proven to relive signs and symptoms of dry eyes  Unique bottle system means NO preservatives  Can be used for up to 3 months from opening  Hypotonic formulation for effective relief  Can be used before, during and after wearing all types of contact lenses",,,https://www.inishpharmacy.com/p/hyabak-015-eye-drops-10ml/401453
Hy-Opti Sodium Hyaluronate 0.1% Eye Drops 10ml,Medicines->Eye Health->Dry Eye Conditions,7.95,hyopti-blue,"Hy-Opti Sodium Hyaluronate 0.1% Eye Drops are used to lubricate, hydrate and protected the eye. It relieves the discomfort of dry eyes.",,,,https://www.inishpharmacy.com/p/hy-opti-sodium-hyaluronate-01-eye-drops-10ml/hyopti-blue
Hormel Thick & Easy 225g,Health->Other Healthcare,6.95,4051895005539,Hormel Thick & Easy Instant Food thickener helps those with dysphagia to help keep hydrated and a healthy nutritional status. The easy to use and safe food thickener is ideal for anyone who is finding it hard to swallow. This food thickener can be added to hot & cold food as well as liquids. Suitable for Lactose-Free and gluten-free diet.,,,,https://www.inishpharmacy.com/p/hormel-thick-and-easy-225g/4051895005539
Kaps Sport Insoles,Health->Other Healthcare->Footcare->Insoles,,P-5908226900713,Kaps Sport Insoles are a comfortable and flexible that matches the foot. They cushion the micro-shocks that result from the contact of the heel with a hard surface. They are recommended for sports and trekking shoes. They also perform well in every day wear shoes.,"KAPS products are manufactured in  Rzezawa, Southern  Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-sport-insoles/p-5908226900713
Hedrin Treat & Go Fuss Free Head Lice Spray 60ml,Health,6.50,400365,,,,,https://www.inishpharmacy.com/p/hedrin-treat-and-go-fuss-free-head-lice-spray-60ml/400365
Hedrin Protect & Go Conditioning Head Lice Spray 200ml,Health,6.90,400362,,,,,https://www.inishpharmacy.com/p/hedrin-protect-and-go-conditioning-head-lice-spray-200ml/400362
Footcare Self Moulding Diabetic Insoles 1 Pair,Health->Other Healthcare->Footcare->Insoles,13.50,FCDIAINSOLES-3678,"These insoles from footcare are specially designed for people with diabetes, arthritis or any skin condition.  With a top layer of super soft Plastazote, a proven material providing memory impression and support.  It moulds to the shape of your foot using your own body heat.",,,,https://www.inishpharmacy.com/p/footcare-self-moulding-diabetic-insoles-1-pair/fcdiainsoles-3678
Footcare Slim Gel Comfort Insoles 1 Pair,Health->Other Healthcare->Footcare->Insoles,6.35,GELSlIM,This pair of ultra slim gel insoles from footcare is super comfortable and its slim design means it can be placed in most shoes.  It has enhanced cushioning at the balls of the foot and the heel area keeping you comfortable for longer.,,,,https://www.inishpharmacy.com/p/footcare-slim-gel-comfort-insoles-1-pair/gelslim
Footcare Odour Stop Insoles Extra Tough 1 Pair,Health->Other Healthcare->Footcare->Insoles,4.50,FFCOSTW,These odour stop extra tough insoles from Footcare have activated charcoal which targets and kills foot and shoe odours.  They are both comfortable and shock absorbing made from extra tough foam latex which absorbs perspiration keeping your feet fresh and dry. Ideal for sports shoes and work boots.,,,,https://www.inishpharmacy.com/p/footcare-odour-stop-insoles-extra-tough-1-pair/ffcostw
Footcare Maxi Gel Inserts 2 Pairs,Health->Other Healthcare->Footcare->Insoles,6.95,GELMAXI,Footcare maxi gel inserts provide maximum comfort to the balls of your feet.  They are extra wide and are extra long extending under your toes in your shoes making them super comfortable and easy to wear.  Their clear slim and invisible design gives you the comfort to stay on your feet for longer.,,,,https://www.inishpharmacy.com/p/footcare-maxi-gel-inserts-2-pairs/gelmaxi
Footcare Odour Stop Everyday Insoles,Health->Other Healthcare->Footcare->Insoles,3.60 - 6.50,P-ODOURSTOP,"These Footcare odour stop insoles are perfect for everyday use, especially in sneakers.  They contain activated charcoal which targets and kills foot and shoe odours as well as being shock absorbing. They will keep your feet fresher for longer.",,,,https://www.inishpharmacy.com/p/footcare-odour-stop-everyday-insoles/p-odourstop
FIXXA Adhesive Moleskin Strips 2 Pack,Health->Other Healthcare->Footcare->Blisters & Bunion Care,2.00,768269,"FIXXA Adhesive Moleskin Strips are soft latex foam cushions designed to help sore, tender areas. The super adhesive holds the strip firmly in place giving your foot instant relief. These strips are trim to fit size (8.5cm*10.5cm).",,,,https://www.inishpharmacy.com/p/fixxa-adhesive-moleskin-strips-2-pack/768269
Footcare Orthotics 1 Pair,Health->Other Healthcare->Footcare->Insoles,9.95,P-ORTHOTICS,"A medical grade orthodic insole from Footcare, it helps support the foot for the relief of pain and discomfort as well as being lightweight and comfortable.",,,,https://www.inishpharmacy.com/p/footcare-orthotics-1-pair/p-orthotics
Ever Ready Corn Plane,Health->Other Healthcare->Footcare,3.95,ERPLANE-0750,"Ever Ready Corn Plane have been designed to help give instant relief of corns, callous and removal of hard skin.",,,,https://www.inishpharmacy.com/p/ever-ready-corn-plane/erplane-0750
Ever Ready Corn Plane Replacement Blades 10 Pack,Health->Other Healthcare->Footcare->Corn & Callous Care,2.95,901169,"Ever Ready Corn Plane Replacement Blades have been designed to help give instant relief of corns, callous and removal of hard skin. Includes 10 replacement blades.",,,,https://www.inishpharmacy.com/p/ever-ready-corn-plane-replacement-blades-10-pack/901169
Ever Ready Corn Knife,Health->Other Healthcare->Footcare->Corn & Callous Care,6.95,901170,"Ever Ready Corn Knife have been designed to help remove hard skin, callous and corns from the feet.",,,,https://www.inishpharmacy.com/p/ever-ready-corn-knife/901170
Cerumol Olive Oil Ear Drops 10ml,Medicines->Other Conditions->Ear Wax Treatments,4.50,400031,Cerumol Olive Oil Drops offer a natural way to gently soften and remove ear wax and have no known side effects. The drops can even be used during pregnancy or when breast feeding.,"The use of olive oil to soften ear wax before syringing is recommended by many healthcare professionals. Cerumol Olive Oil Ear Drops provides a medicinal grade olive oil and comes with a dropper, so is easy and convenient to use.  Olive oil is scientifically proven to disperse ear wax and therefore helps its easy removal. The wax either runs out of its own accord or becomes more accessible for professional removal by syringing.","It is usually recommended that 1-2 drops are used twice a day, for up to 7 nights. If the drops are being used prior to an ear syringing appointment, the surgery will advise on the recommended dosing. For those who have regular problems with excessive wax, it may be beneficial to use 1-2 drops of olive oil each week. This will not stop wax collecting, but will make removal easier and encourage the natural movement of wax from the outer ear.",Cerumol Olive Oil Ear Drops are a medicinal grade olive oil (Extra Virgin Olive Oil Ph.Eur.100% v/v) specified for use in ear drops. The olive oil used has not been chemically processed or refined and so (unlike most other olive oil products on the market) is of the highest standard.,https://www.inishpharmacy.com/p/cerumol-olive-oil-ear-drops-10ml/400031
Compeed Blister Plasters Extreme Medium 5 Pack,Health->Other Healthcare->Footcare->Blisters & Bunion Care,7.45,compeed-extreme,Compeed Blister Plasters Extreme Medium provide relief from blisters. The plasters absorb moisture and is like a second skin to protect against rubbing to allow the area to heal faster. The honeycomb structure cushions 20% more than the compeed blister medium.,,,,https://www.inishpharmacy.com/p/compeed-blister-plasters-extreme-medium-5-pack/compeed-extreme
ClearZal AntiMicrobial Foot Santiser 232ml,Health->Other Healthcare->Footcare->Fungal Infections,9.95,CLEARZALSPRAY,ClearZal Antimicrobial Foot Sanitiser kills foot fungus bacteria and viruses with its triple action formula: refreshes cleans and deodorises.  This easy to use pump spray bottle can be used directly on to the feet as well as on communal areas such as shower areas or changing rooms.  It contains tea tree oil which is widely known for its natural antiseptic properties.,,,,https://www.inishpharmacy.com/p/clearzal-antimicrobial-foot-santiser-232ml/clearzalspray
Escenti Cool Feet Soothing Foot Soak Spearmint & Menthol 450g,Health->Other Healthcare->Footcare,2.75,ESC1002,Escenti Cool Feet Soothing Foot Soak Spearmint & Menthol is a soothing and relaxing soak for your feet to help relax tired and aching muscles. It contains natural Magnesium Sulphate Crystals and has a spearmint and menthol smell.,,,,https://www.inishpharmacy.com/p/escenti-cool-feet-soothing-foot-soak-spearmint-and-menthol-450g/esc1002
Compeed Blister Plasters Medium 5 Pack,Health->Other Healthcare->Footcare->Blisters & Bunion Care,7.45,900908,Compeed Blister Plasters Medium protect and cushion blisters on the foot. These plasters absorb moisture to provide the protective cushion which allows the blister to heal faster.,,,,https://www.inishpharmacy.com/p/compeed-blister-plasters-medium-5-pack/900908
Emollin Emollient Spray 240ml,Emollin Emollient Spray 240ml,13.95,300014,"Emollin Emollient Spray is an advance spray protection for dry sensitive skin that soothes and protects skin from damage. It is a pure liquid paraffin that sprays an even layer of soothing emollient so you don't have to touch sore of sensitive skin. Only Emollin Spray gives pure protection hygienically, conveniently and instantly. Ideal for use on dry skin areas that can be hard to reach.","Emollin TM is the only aerosol to apply pure White Soft Paraffin BP and Liquid Paraffin BP to the skin with NO preservatives. NO additives and NO cold propellants. The paraffins are dissolved in a volatile silicone which quickly evaporates leaving ONLY the pure emollient on the skin - nothing more. And the gentle spray works any way up - it can be held in any position, even upside down. It means that emollient can be applied without actually touching the skin, avoiding the spread of contamination from the hands. Emollin TM  is ideal for use on dry, scaly, sensitive or sore skin acting as a water repellent and providing barrier protection to minor irritation and soreness. Can also be used on eczema, psoriasis and dermatitis.","Spray the skin lightly from a distance of 10-15cm, applying a thin unbroken layer. Emollin can be sprayed from any angle, even upside down.",White soft paraffin BP.  Light liquid paraffin BP.  Hexamethyldisiloxane,https://www.inishpharmacy.com/p/emollin-emollient-spray-240ml/300014
Carnation Fresh Foot Spray 150ml,Health->Other Healthcare->Footcare->Odour Control,3.85,CFOOTSP271,Carnation Fresh Foot Spray helps to combat odours that develop from your feet. The Carnation fresh foot spray will leave your feet feeling dry and fresh all day long.,,,,https://www.inishpharmacy.com/p/carnation-fresh-foot-spray-150ml/cfootsp271
Carnation Fleecy Web Roll,Health->Other Healthcare->Footcare->Insoles,5.50,R21554,"Carnation Fleecy Web Roll has been designed relieve friction from around the heel area, sides and tops of feet and the toe area. The web roll allows for a wider area of application.",,,,https://www.inishpharmacy.com/p/carnation-fleecy-web-roll/r21554
Beauty Formulas Softening Intensive Foot Cream 100ml,Health->Other Healthcare->Footcare,1.60,87981,"Beauty Formulas Foot Lotion has been formulated with cooling & reviving properties of Menthol and Peppermint. This formula leaves your feet feeling soft, smooth and moisturised",,,,https://www.inishpharmacy.com/p/beauty-formulas-softening-intensive-foot-cream-100ml/87981
Carnation Finger & Toe Bandage,Health->Travel->First Aid,4.25,800192,Carnation Finger & Toe Bandage has been designed to help support either the finger or toe. This easy to use bandage can be cut to your preferred size.,,,,https://www.inishpharmacy.com/p/carnation-finger-and-toe-bandage/800192
Burbuliukas Aquator Membrane Partitions,Health->Other Healthcare->Electrical Health Care,9.95,BURBNEW,The Burbuliukas Aquator Membrane partitions are replacements for the aquator's. It includes 10 partition sheets.,,,,https://www.inishpharmacy.com/p/burbuliukas-aquator-membrane-partitions/burbnew
Carnation Exfoliating Foot Scrub 100ml,Health->Other Healthcare->Footcare,3.85,5012654202360,"Carnation Exfoliating Foot scrub helps to smooth dry and hard skin. The ingredients walnut shell and mineral oils work be removing rough, hard skin to leave your foot feeling moisturise and soft.",,,,https://www.inishpharmacy.com/p/carnation-exfoliating-foot-scrub-100ml/5012654202360
Bloateze 20 Pack,Health,9.95,400043,"Bloateze has a dual action combination and relieves bloating, cramping and pain in the digestive system. Gets to work in the stomach 15 minutes.",Bloateze works to relieve cramps and pains while preventing flatulence. Bloateze is recommended for the treatment of symptoms connected to the build-up of gas.  Bloateze relieves the uncomfortable symptoms related to bloating in the stomach and bowels. Bloateze works because it combines the anti-foaming action of simethicone with the gas absorbing action of charcoal.  Bloateze gets to work quickly with the double-layer tablet releasing approximately 50% of the ingredients in the stomach within 15 minutes. The remaining 50% breaks down in the bowels within 60 minutes.  Bloateze is not absorbed into the bloodstream. It gets to work in your stomach and bowel while passing through your digestive system.,It is recommended to take 2 tablets twice a day after a main meal. You can take up to 4 tablets a day. The tablets should be taken with a glass of water.,Each tablet contains 50mg of Simethicone and 300mg of Charcoal.,https://www.inishpharmacy.com/p/bloateze-20-pack/400043
Blink Intensive Tears Plus Liquid Gel 10ml,Medicines->Eye Health->Dry Eye Conditions,5.95,BLINK-INTENSIVE,Blink liquid gel eye drops are designed to relieve persistent dry eyes.  It is recommended for use during day and night time providing long-lasting relief for dry irritated eyes.,,,,https://www.inishpharmacy.com/p/blink-intensive-tears-plus-liquid-gel-10ml/blink-intensive
Blink Cleansing Eye Wash 100ml,Medicines->Eye Health->Eye Infections,4.95,BLINK4907,"The Blink Cleansing Eye Wash has been formulated to help soothe dry, irritated and uncomfortable eyes. These active plant extracts and minerals included in this formula will help hydrate and wash away any irritations to the eyes such as dirt, dust, pollen and pollution. Your eyes will be left refreshed and comfortable.",,,,https://www.inishpharmacy.com/p/blink-cleansing-eye-wash-100ml/blink4907
Carnation Fleecy Padding 1 Sheet,Health->Other Healthcare->Footcare->Insoles,2.65,800193,"Carnation Fleecy Padding 1 Sheet has been designed to help relieve friction and pressure on the heels, sides and tops of the feet and toes. The Fleecy padding is easy to cut to your specific sheet and fabric moulds into your shape.",,,,https://www.inishpharmacy.com/p/carnation-fleecy-padding-1-sheet/800193
aQuator Silver + Water Ionizer,Health->Other Healthcare->Electrical Health Care,330.00,400024,"The aQuator silver + Water ioniser produces three products - ionised alkaline, ionised acidic water and silvered water...all within 4 minutes!  The volume of the device is 3 litres. This will produce  2.7 litres of ionized alkaline water and 0.3 litres of ionised acidic water in separate compartments. After the ionisation process is complete all you have to do is take off the top cover and serve the water straight to the table. The volume of the device enables you to save time. Due to the particular construction features it is possible to produce ionised water of various parameters.","The aQuator Silver + Water Ionizer is certified and patented with a 24 month warranty. They are produced by Burbuliukas, Lithuania. The company Burbuliukas is well known for its work in then field of electrochemical activation. In 2009 company implemented the ISO:9001 quality management system.  ..................................  Il est possible de vivre sainement , grâce à l’ioniseur de  nouvelle génération – aQuator silver. L’ioniseur d’eau produit  de l’eau ionisée alcaline et de l’eau ionisée acide en même temps. Une fonction supplémentaire : la fabrication d’eau argentée. La contenance de l’appareil –  3 litres.  Le ioniseur d’eau dispose d’un système électronique moderne et performant qui assure le contrôle du pH instantané. Facile à utiliser, à assembler et entretenir Pas de filtre coûteux à changer Petit et transportable. Appareils certifiés et brevetés  ..................................  Es ist viel einfacher gesund zu bleiben, wenn sie das Wasserionisator der neuen Generation  aQuator silver   zu Hause haben .  Das  aQuator silver  kann Wasser sogar in drei verschiedenen Eigenschaften produzieren: basisches-, saures- und als Zusatzfunktion das Silberwasser, auch kolloidales Silber genannt. Volumen des Gerätes ist 3L. Schon in ca.4 Minuten erzeugen Sie 2,7L basisches AktivWasser und 0,3L saures OxidWasser oder umgekehrt.  Das Gerät ist ökonomisch, sicher, einfach zu bedienen.  Wasserionisator aQuator silver  wird mit der Tastatur oben auf dem Deckel gesteuert. Nach der Elektrolyse schaltet sich das Gerät automatisch aus und es lautet ein Tonsignal. Das Volumen von 3l des  Wasserionisators aQuator silver  hilft Ihnen Zeit zu sparen.   Wir empfehlen  aQuator silver   für die Leute, die zusätzlich kolloidales Silberwasser als natürliches universales Antibiotikum ohne schädlichen Nebenwirkungen verwenden möchten.  Die Geräte sind zertifiziert und patentiert.  Volumen des Gerätes ist 3L.  Garantie ist 2 Jahre  Hergestellt in Litauen im Unternehmen  Burbuliukas & Co .  Bei alltäglichem Gebrauch des basischen AktivWassers werden Sie immer in guter Stimmung bleiben, sich munter und energievoll fühlen.  ..................................  Zyc zdrowo jest naprawde prosto, majac w domu jonizator wody nowego pokolenia aQuator Silver. W jonizatorze wody w ten sam czas produkuje sie zjonizowana woda alkaliczna i zjonizowana woda kwasowa. Dodatkowa funkcja – produkcja wody srebrnej. Pojemnosc urzadzenia 3 litry. W 4 min po nalaniu wody do jonizatora w oddzielnych naczyniach otrzymacie 2,7 l zjonizowanej wody alkalicznej i 0,3 litra zjonizowanej wody kwasowej. Urzadzeniem operuje sie za pomoca konsoli. Po zakonczeniu sie jonizacji wystarczy zdjac pokrywe z elektrodami i zaniesc wode na stól waszej rodziny.  Pojemnosc urzadzenia daje mozliwosc oszczedzac czas, z powodu modyfikacji konstrukcji jest mozliwosc produkowania wody zjonizowanej o róznych parametrach.  Pojemnosc 3 l  Urzadzenia sa certyfikowane i patentowane.  Gwarancja 24 miesiace.  Wyprodukowano w Litwie, w Przedsiebiorstwie ”Burbuliukas”.",,,https://www.inishpharmacy.com/p/aquator-silver--water-ionizer/400024
aQuator Silver Electrode NM,Health->Other Healthcare->Electrical Health Care,39.95,AgElectrode,This silver Electrode from aQuator is for use in the aQuator Silver Classic and the aQuator Mini Classic.  The silver electrode is used for the production of colloidal silver which has been known to have natural antibiotic properties.,,,,https://www.inishpharmacy.com/p/aquator-silver-electrode-nm/agelectrode
Beauty Formulas Relaxing & Healing Foot Mask Apple Extract & Shea Butter,Health->Other Healthcare->Footcare,1.50,88465,Relaxing & Healing Foot Mask Apple Extract & Shea Butter is an effective moisturiser soothes and softens that is combine with healing agents that help improve the look & feeling of dried feet.,,,,https://www.inishpharmacy.com/p/beauty-formulas-relaxing-and-healing-foot-mask-apple-extract-and-shea-butter/88465
