Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
Tena Pants Super Large 12 Pack,Health->Continence Care,23.95,401077,"With ConfioFit your loved one gets a thin, anatomically shaped protection which also provides great comfort. TENA Pants Super offer extra absorption and are suitable for overnight use. Thanks to high breathability they are a preferred choice for good skin health.   Hover mouse over for more information          ConfioFit provides thin comfort and follows the contours of the body         TENA Pants incontinence protection with ConfioFit is an unique design which follows the anatomy of the body, that makes this high security protection slim and more comfortable. TENA Pants with ConfioFit shape to the lines of the body so they are less visible under clothes.         Wetness indicator shows when it is time to change         There is no need to open TENA Pants incontinence protection to find out whether it needs changing. The wetness indicator on the outside of the product turns from yellow to blue when it is time to change. Just one look at the TENA Pants wetness indicator will guide you.         The double leakage barriers provide high ConfioFit leakage security","Fast liquid absorption and a highly absorbent core provide lasting dryness  FeelDry technology rapidly wicks away even large quantities of urine into the product core. The urine remains locked in the core even under pressure, keeping it away from the skin, for enhanced comfort. This is an important first step towards good skin health.    Breathable and gentle to the skin  TENA Pants incontinence protection have fully breathable outer material that allows air to circulate. This prevents unnecessary dampness, for healthy skin and wearer comfort.      Tear-away side seams for easy removal  TENA Pants incontinence protection are as easy to pull off as they are to pull on. Just tear open the side seams and pull off the pants.      The Odour Neutraliser reduces the effect of ammonia odour  The Odour Neutraliser reduces the effect of ammonia odour, giving a feeling of freshness and dignity.",,,https://www.inishpharmacy.com/p/tena-pants-super-large-12-pack/401077
Tena Pants Super Medium 12 Pack,Health->Continence Care,18.20,401070,"With ConfioFit your loved one gets a thin, anatomically shaped protection which also provides great comfort. TENA Pants Super offer extra absorption and are suitable for overnight use. Thanks to high breathability they are a preferred choice for good skin health.   Hover mouse over for more information          ConfioFit provides thin comfort and follows the contours of the body         TENA Pants incontinence protection with ConfioFit is an unique design which follows the anatomy of the body, that makes this high security protection slim and more comfortable. TENA Pants with ConfioFit shape to the lines of the body so they are less visible under clothes.         Wetness indicator shows when it is time to change         There is no need to open TENA Pants incontinence protection to find out whether it needs changing. The wetness indicator on the outside of the product turns from yellow to blue when it is time to change. Just one look at the TENA Pants wetness indicator will guide you.         The double leakage barriers provide high ConfioFit leakage security","Fast liquid absorption and a highly absorbent core provide lasting dryness  FeelDry technology rapidly wicks away even large quantities of urine into the product core. The urine remains locked in the core even under pressure, keeping it away from the skin, for enhanced comfort. This is an important first step towards good skin health.    Breathable and gentle to the skin  TENA Pants incontinence protection have fully breathable outer material that allows air to circulate. This prevents unnecessary dampness, for healthy skin and wearer comfort.      Tear-away side seams for easy removal  TENA Pants incontinence protection are as easy to pull off as they are to pull on. Just tear open the side seams and pull off the pants.      The Odour Neutraliser reduces the effect of ammonia odour  The Odour Neutraliser reduces the effect of ammonia odour, giving a feeling of freshness and dignity.",,,https://www.inishpharmacy.com/p/tena-pants-super-medium-12-pack/401070
Tena Slip Plus Large 30 Pack,Health->Continence Care,35.85,401073,"TENA Slip Plus with ConfioAir is fully breathable and dermatologically tested, therefore promoting healthy skin. The fast-acting core provides high leakage security for your loved one. The textile-like material feels very soft and the multi-fixation secures a comfortable fit       ConfioAir allows skin to breathe         New breathable textile-like sides and back-sheet maintain dryness for comfort and healthy skin.         Extra wide hook tapes secure comfortable fit         Easy to fasten and adjust multiple times to achieve a perfect fit, protection and high comfort.         Fast acting, highly absorbent core provides leakage security",,,,https://www.inishpharmacy.com/p/tena-slip-plus-large-30-pack/401073
Tena Slip Plus Medium 30 Pack,Health->Continence Care,35.40,401074,"TENA Slip Plus with ConfioAir is fully breathable and dermatologically tested, therefore promoting healthy skin. The fast-acting core provides high leakage security for your loved one. The textile-like material feels very soft and the multi-fixation secures a comfortable fit.      ConfioAir allows skin to breathe         New breathable textile-like sides and back-sheet maintain dryness for comfort and healthy skin.         Extra wide hook tapes secure comfortable fit         Easy to fasten and adjust multiple times to achieve a perfect fit, protection and high comfort.         Fast acting, highly absorbent core provides leakage security","Dermatologically tested  All material is dermatologically tested to promote skin health.    Textile-like material for gentle comfort  New textile-like sides and back-sheet feel gentle and more comfortable on the skin.      The Odour Neutralizer reduces the effect of ammonia odour  The Odour Neutralizer reduces the effect of ammonia odour, giving a feeling of freshness and dignity.      Wetness indicator shows when it is time to change  There is no need to open the incontinence product to find out whether it needs changing. The wetness indicator on the outside of the product turns from yellow to blue when it is time to change.      Curved leg elastics for close body fit  The curved leg elastics and the elastic waist band ensure user comfort and leakage protection.      Quick and easy identification  Colour coded absorbency level, clear size and product type indicators on product and pack.",,,https://www.inishpharmacy.com/p/tena-slip-plus-medium-30-pack/401074
Tena Pants Plus Large 8 Pack,Health->Continence Care,13.95,401071,"With ConfioFit your loved one gets a thin, anatomically shaped protection which also provides great comfort and discretion. TENA Pants Plus offer added protection when your loved one's need is slightly greater. Thanks to high breathability they are a great choice for good skin health.   Hover mouse over for more information          ConfioFit provides thin comfort and follows the contours of the body         TENA Pants incontinence protection with ConfioFit is an unique design which follows the anatomy of the body, that makes this high security protection slim and more comfortable. TENA Pants with ConfioFit shape to the lines of the body so they are less visible under clothes.         Wetness indicator shows when it is time for changing          There is no need to open TENA Pants incontinence protection to find out whether it needs changing. The wetness indicator on the outside of the product turns from yellow to blue when it is time to change. Just one look at the TENA Pants wetness indicator will guide you.         The double leakage barriers provide high ConfioFit leakage security","Fast liquid absorption and a highly absorbent core provide lasting dryness  FeelDry technology rapidly wicks away even large quantities of urine into the product core. The urine remains locked in the core even under pressure, keeping it away from the skin, for enhanced comfort. This is an important first step towards good skin health.    Breathable and gentle to the skin  TENA Pants incontinence protection have fully breathable outer material that allows air to circulate. This prevents unnecessary dampness, for healthy skin and wearer comfort.      Tear-away side seams for easy removal  TENA Pants incontinence protection are as easy to pull off as they are to pull on. Just tear open the side seams and pull off the pants.      The Odour Neutraliser reduces the effect of ammonia odour  The Odour Neutraliser reduces the effect of ammonia odour, giving a feeling of freshness and dignity.",,,https://www.inishpharmacy.com/p/tena-pants-plus-large-8-pack/401071
Tena Pants Plus Small 14 Pack,Health->Continence Care,23.95,401084,"With ConfioFit your loved one gets a thin, anatomically shaped protection which also provides great comfort and discretion. TENA Pants Plus offer added protection when your loved one's need is slightly greater. Thanks to high breathability they are a great choice for good skin health.   Hover mouse over for more information          ConfioFit provides thin comfort and follows the contours of the body         TENA Pants incontinence protection with ConfioFit is an unique design which follows the anatomy of the body, that makes this high security protection slim and more comfortable. TENA Pants with ConfioFit shape to the lines of the body so they are less visible under clothes.         Wetness indicator shows when it is time for changing          There is no need to open TENA Pants incontinence protection to find out whether it needs changing. The wetness indicator on the outside of the product turns from yellow to blue when it is time to change. Just one look at the TENA Pants wetness indicator will guide you.         The double leakage barriers provide high ConfioFit leakage security","Fast liquid absorption and a highly absorbent core provide lasting dryness  FeelDry technology rapidly wicks away even large quantities of urine into the product core. The urine remains locked in the core even under pressure, keeping it away from the skin, for enhanced comfort. This is an important first step towards good skin health.    Breathable and gentle to the skin  TENA Pants incontinence protection have fully breathable outer material that allows air to circulate. This prevents unnecessary dampness, for healthy skin and wearer comfort.      Tear-away side seams for easy removal  TENA Pants incontinence protection are as easy to pull off as they are to pull on. Just tear open the side seams and pull off the pants.      The Odour Neutraliser reduces the effect of ammonia odour  The Odour Neutraliser reduces the effect of ammonia odour, giving a feeling of freshness and dignity.",,,https://www.inishpharmacy.com/p/tena-pants-plus-small-14-pack/401084
Tena Pants Plus Medium 9 Pack,Health->Continence Care,13.95,401087,"With ConfioFit your loved one gets a thin, anatomically shaped protection which also provides great comfort and discretion. TENA Pants Plus offer added protection when your loved one's need is slightly greater. Thanks to high breathability they are a great choice for good skin health.   Hover mouse over for more information          ConfioFit provides thin comfort and follows the contours of the body         TENA Pants incontinence protection with ConfioFit is an unique design which follows the anatomy of the body, that makes this high security protection slim and more comfortable. TENA Pants with ConfioFit shape to the lines of the body so they are less visible under clothes.         Wetness indicator shows when it is time for changing          There is no need to open TENA Pants incontinence protection to find out whether it needs changing. The wetness indicator on the outside of the product turns from yellow to blue when it is time to change. Just one look at the TENA Pants wetness indicator will guide you.         The double leakage barriers provide high ConfioFit leakage security","Fast liquid absorption and a highly absorbent core provide lasting dryness  FeelDry technology rapidly wicks away even large quantities of urine into the product core. The urine remains locked in the core even under pressure, keeping it away from the skin, for enhanced comfort. This is an important first step towards good skin health.    Breathable and gentle to the skin  TENA Pants incontinence protection have fully breathable outer material that allows air to circulate. This prevents unnecessary dampness, for healthy skin and wearer comfort.      Tear-away side seams for easy removal  TENA Pants incontinence protection are as easy to pull off as they are to pull on. Just tear open the side seams and pull off the pants.      The Odour Neutraliser reduces the effect of ammonia odour  The Odour Neutraliser reduces the effect of ammonia odour, giving a feeling of freshness and dignity.",,,https://www.inishpharmacy.com/p/tena-pants-plus-medium-9-pack/401087
Tena Pants Flex Medium 30 Pack - Belted Slip,Health->Continence Care,30.50,401075,"A belted product that allows for easier, more ergonomic changing and with a comfortable, discreet fit. TENA Flex Plus provides anatomically shaped protection with double absorption cores for leakage security.       The Superfit Waist Belt facilitiates quicker and easier changing           TENA Flex incontinence protection has a patented Superfit Waist Belt. Simply fasten the belt around the waist, then fix the front of the pad to the belt using the Hook in Line system. TENA Flex is quicker and easier to change than traditional products regardless of your loved one’s position, ensuring dignity and more ergonomically beneficial for the caregiver.         The breathable material and design help maintain healthy skin           TENA Flex incontinence protection has a fully breathable outer material that allows air to circulate. Moreover, TENA Flex's special design leaves your loved one's hips and thighs less covered. The special design of TENA Flex allows air to circulate around the hips maintaining dryness, healthy skin and wearer comfort.         Fast liquid absorption and a highly absorbent core provide lasting dryness","A stretchy waist belt and all-round elastic ensure a snug fit  Both the ComfiStretch waist belt and the waist band are flexible and stretchy and easily adjust to fit different body shapes. Combined with the curved leg elastics and noise-free textile materials the product provides discreet, safe incontinence protection with a really snug, comfortable fit.    Smart use of materials and high leakage security – a green choice  The incontinence product's design makes more rational use of material. The close anatomical fit reduces leakage risk, in turn decreasing laundry needs.      Leakage barriers for extra security  TENA Flex incontinence protection has high-performance leakage barriers for added protection, whether your loved one is standing, sitting or lying down.      The Odour Neutralizer reduces the effect of ammonia odour  The Odour Neutralizer reduces the effect of ammonia odour, giving your loved one a feeling of freshness and dignity.      Wetness indicator shows when it is time to change  There is no need to open TENA Flex incontinence protection to find out whether it needs changing. The wetness indicator on the outside of the product turns from yellow to blue when it is time to change. Just one look at the TENA Flex wetness indicator will guide you.      Easy Select colour coding indicates absorbency level  The absorbency level is colour coded and the size and fitting illustrations are clearly printed on the incontinence product and the pack for easy identification.",,,https://www.inishpharmacy.com/p/tena-pants-flex-medium-30-pack---belted-slip/401075
Tena Pants Maxi Medium 10 Pack,Health->Continence Care,20.50,401069,"With ConfioFit you get a thin, anatomically shaped protection which also provides great comfort. TENA Pants Maxi offers extra high protection and keeps you dry, even overnight. They are a preferred choice for good skin health.   Hover mouse over for more information          ConfioFit provides thin comfort and follows the contours of the body         TENA Pants with ConfioFit is an unique design which follows the anatomy of the body, that makes this high security protection slim and more comfortable. TENA Pants with ConfioFit shape to the lines of the body so they are less visible under clothes.         The double leakage barriers provide high ConfioFit leakage security           TENA Pants with ConfioFit have high-performance leakage barriers for excellent protection, whether you are standing, sitting or lying down.         Fast liquid absorption and a highly absorbent core provide lasting dryness",,,,https://www.inishpharmacy.com/p/tena-pants-maxi-medium-10-pack/401069
Tena Pants Maxi Large 10 Pack,Health->Continence Care,20.50,401068,"With ConfioFit you get a thin, anatomically shaped protection which also provides great comfort. TENA Pants Maxi offers extra high protection and keeps you dry, even overnight. They are a preferred choice for good skin health.   Hover mouse over for more information          ConfioFit provides thin comfort and follows the contours of the body         TENA Pants with ConfioFit is an unique design which follows the anatomy of the body, that makes this high security protection slim and more comfortable. TENA Pants with ConfioFit shape to the lines of the body so they are less visible under clothes.         The double leakage barriers provide high ConfioFit leakage security           TENA Pants with ConfioFit have high-performance leakage barriers for excellent protection, whether you are standing, sitting or lying down.         Fast liquid absorption and a highly absorbent core provide lasting dryness",,,,https://www.inishpharmacy.com/p/tena-pants-maxi-large-10-pack/401068
Tena Pants Plus Extra Large 12 Pack,Health->Continence Care,20.95,401078,"With ConfioFit your loved one gets a thin, anatomically shaped protection which also provides great comfort and discretion. TENA Pants Plus offer added protection when your loved one's need is slightly greater. Thanks to high breathability they are a great choice for good skin health.   Hover mouse over for more information          ConfioFit provides thin comfort and follows the contours of the body         TENA Pants incontinence protection with ConfioFit is an unique design which follows the anatomy of the body, that makes this high security protection slim and more comfortable. TENA Pants with ConfioFit shape to the lines of the body so they are less visible under clothes.         Wetness indicator shows when it is time for changing          There is no need to open TENA Pants incontinence protection to find out whether it needs changing. The wetness indicator on the outside of the product turns from yellow to blue when it is time to change. Just one look at the TENA Pants wetness indicator will guide you.         The double leakage barriers provide high ConfioFit leakage security","Breathable and gentle to the skin  TENA Pants incontinence protection have fully breathable outer material that allows air to circulate. This prevents unnecessary dampness, for healthy skin and wearer comfort.      Tear-away side seams for easy removal  TENA Pants incontinence protection are as easy to pull off as they are to pull on. Just tear open the side seams and pull off the pants.      The Odour Neutraliser reduces the effect of ammonia odour  The Odour Neutraliser reduces the effect of ammonia odour, giving a feeling of freshness and dignity.",,,https://www.inishpharmacy.com/p/tena-pants-plus-extra-large-12-pack/401078
Zovirax Cold Sore Cream Pump 2g,Health->Embarassing Conditions->Mouth Ulcers & Cold Sores,9.95,5099211001871,"Zovirax Cold Sore Cream Pump 2g is used to treat cold sores. The active ingredient, aciclovir is an antiviral agent. This cream contains 50 milligrams of aciclovir per gram.","Who can use?    This product is for use in adults and children.    How to use?  Start using the cream when you get the first signs of infection. You may see skin blisters or be able to recognise the tingle sensation that means a blister will soon appear. Apply liberally to the area every 4 hours during your day (5 times per day. Always wash your hands before and after use.  If you are pregnant or breast-feeding.    As with all medication, please consult your doctor if you are pregnant or breast-feeding before using this product.  Driving and using machines  This medication should not impair your ability to drive or use machinery, however if you are affected in any way do not drive or use machinery.  Possible side effects   This medication can have side-effects, like all medicines, although these are usually mild and do not affect everyone. If you experience any side effects, please consult your doctor.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Start using the cream when you get the first signs of infection. You may see skin blisters or be able to recognise the tingle sensation that means a blister will soon appear. Apply liberally to the area every 4 hours during your day (5 times per day. Always wash your hands before and after use.,This cream contains 50 milligrams of aciclovir per gram.,https://www.inishpharmacy.com/p/zovirax-cold-sore-cream-pump-2g/5099211001871
Tena Men Pads Level 2 10 Pack,Health->Continence Care,5.50,401067,Secure and discreet protection with medium absorbency control for security against moderate leaks   Specially engineered for the male anatomy  Secure absorbent core that effectively locks in leaks  Unique Odour Control,Specially engineered for the male anatomy  Soft side elastic creating a snug and secure fit and a cup shape making the protector comfortable to wear   Secure absorbent core that effectively locks in leaks  Secure absorption that keeps you dry and protects against leaks thanks to the ultra absorbent core made of polymers that instantly lock in liquid   Unique Odour Control  Prevents any unwanted odour   Adhesive fixation strip  Holds the protector in place so it fits securely and discreetly in your own underwear   Individually wrapped protectors  Discreet to carry around and dispose of   Dermatologically tested  Soft material that is gentle on the skin.,,,https://www.inishpharmacy.com/p/tena-men-pads-level-2-10-pack/401067
Tena Pants Flex Large 30 Pack - Belted Slip,Health->Continence Care,33.75,401076,"A belted product that allows for easier, more ergonomic changing and with a comfortable, discreet fit. TENA Flex Plus provides anatomically shaped protection with double absorption cores for leakage security.   Hover mouse over for more information          The Superfit Waist Belt facilitiates quicker and easier changing           TENA Flex incontinence protection has a patented Superfit Waist Belt. Simply fasten the belt around the waist, then fix the front of the pad to the belt using the Hook in Line system. TENA Flex is quicker and easier to change than traditional products regardless of your loved one’s position, ensuring dignity and more ergonomically beneficial for the caregiver.         The breathable material and design help maintain healthy skin           TENA Flex incontinence protection has a fully breathable outer material that allows air to circulate. Moreover, TENA Flex's special design leaves your loved one's hips and thighs less covered. The special design of TENA Flex allows air to circulate around the hips maintaining dryness, healthy skin and wearer comfort.         Fast liquid absorption and a highly absorbent core provide lasting dryness","A stretchy waist belt and all-round elastic ensure a snug fit  Both the ComfiStretch waist belt and the waist band are flexible and stretchy and easily adjust to fit different body shapes. Combined with the curved leg elastics and noise-free textile materials the product provides discreet, safe incontinence protection with a really snug, comfortable fit.    Smart use of materials and high leakage security – a green choice  The incontinence product's design makes more rational use of material. The close anatomical fit reduces leakage risk, in turn decreasing laundry needs.      Leakage barriers for extra security  TENA Flex incontinence protection has high-performance leakage barriers for added protection, whether your loved one is standing, sitting or lying down.      The Odour Neutraliser reduces the effect of ammonia odour  The Odour Neutraliser reduces the effect of ammonia odour, giving your loved one a feeling of freshness and dignity.      Wetness indicator shows when it is time to change  There is no need to open TENA Flex incontinence protection to find out whether it needs changing. The wetness indicator on the outside of the product turns from yellow to blue when it is time to change. Just one look at the TENA Flex wetness indicator will guide you.      Easy Select colour coding indicates absorbency level  The absorbency level is colour coded and the size and fitting illustrations are clearly printed on the incontinence product and the pack for easy identification.",,,https://www.inishpharmacy.com/p/tena-pants-flex-large-30-pack---belted-slip/401076
Tena Men Pads Level 1 12 Pack,Health->Continence Care,5.50,401090,Secure and discreet protection with medium absorbency control for security against moderate leaks   Specially engineered for the male anatomy  Secure absorbent core that effectively locks in leaks  Unique Odour Control,Specially engineered for the male anatomy  Soft side elastic creating a snug and secure fit and a cup shape making the protector comfortable to wear   Secure absorbent core that effectively locks in leaks  Secure absorption that keeps you dry and protects against leaks thanks to the ultra absorbent core made of polymers that instantly lock in liquid   Unique Odour Control  Prevents any unwanted odour   Adhesive fixation strip  Holds the protector in place so it fits securely and discreetly in your own underwear   Individually wrapped protectors  Discreet to carry around and dispose of   Dermatologically tested  Soft material that is gentle on the skin.,,,https://www.inishpharmacy.com/p/tena-men-pads-level-1-12-pack/401090
Tena Lights Liners 22 Pack,Health->Continence Care,3.65,401094,"Designed for women who wear regular pantyliners, the Fresh Fast Crystals lock in moisture and control odour from unexpected little leak   Hover mouse over for more information        Specially designed for little leaks           You are not alone. One in two women know the feeling. It does not take much – a big laugh or a sneeze, playing sports or pregnancy, events in life that have nothing to do with age. lights by TENA are specially designed to handle those little leaks, keeping you fresh and giving you less to worry about.       Fresh Fast Crystals for freshness           Our Fresh Fast Crystals are unique micro beads that encapsulate liquid. lights by TENA will keep you feeling fresh and confident whatever comes your way.       A top-sheet that gives you instant dryness",Silky soft and kind to your skin  lights by TENA have a silky soft textile covering that is exceptionally gentle against the skin. This makes lights by TENA so comfortable; you will probably forget you are wearing one.,,,https://www.inishpharmacy.com/p/tena-lights-liners-22-pack/401094
Tena Lady Ultra Mini Pads Plus 24 Pack,Health->Continence Care,3.85,401092,"The longest and most absorbent TENA liner offers a little extra security to make you feel more confident. Just 3 mm thick and the length of an ordinary pad, it absorbs faster than regular panty liners.   Hover mouse over for more information          The same size as a panty liner, but so much more absorbent           This is not a regular panty liner. TENA Lady liners are different. Ultra-thin, they are specially designed to lock away any little mishaps in an instant. TENA Lady liners keep you dry and secure all day long, wherever life takes you.         Fresh Odour Control for confidence           Do not let little leaks slow you down. TENA Lady liners have Fresh Odour Control with unique micro beads that encapsulate liquid and eliminate odour. TENA Lady keeps you feeling fresh and confident whatever comes your way.         Silky soft and gentle","Lock-Away core for dry comfort  TENA Lady liners have a unique ultra-slim core that is twice as absorbent as an ordinary liner. It contains micro absorbents that retain urine and keep it locked in. TENA Lady liners keep you dry and fresh.    QuickDry Top-sheet for instant dryness  TENA Lady has a special perforated surface that instantly absorbs liquid, leaving your skin feeling fresh and dry. TENA Lady will help you feel comfortable and dry all day.",,,https://www.inishpharmacy.com/p/tena-lady-ultra-mini-pads-plus-24-pack/401092
Regelle Long Lasting Vaginal Moisturiser 3 Pre-filled applicators,Regelle Long Lasting Vaginal Moisturiser 3 Pre-filled applicators,7.25,400903,"Regelle is a water-based intravaginal gel that is clinically proven to provide soothing, continuous moisture, giving relief from symptoms of vaginal dryness, atrophy, itching, irritation and discomfort.   Long Lasting Vaginal Moisturiser  Soothing Immediate Relief from Dryness, Itching, Irritation and Discomfort","Regelle ®  is a vaginal gel intended for the symptomatic relief of vaginal atrophy, dryness, itching, irritation and discomfort.  Regelle ®  is a fast acting hormone-free vaginal moisturiser designed to provide instant and long-lasting relief from the symptoms of menopausal and post-menopausal vaginal dryness. Regelle ®  has a pH which is compatible with a healthy vaginal environment. Multiple applications of the gel results in a change of pH towards the normal physiological range found in pre-menopausal women. Each application of Regelle ®  provides a moisturising effect for up to 3 days.",,,https://www.inishpharmacy.com/p/regelle-long-lasting-vaginal-moisturiser-3-pre-filled-applicators/400903
Regelle Long Lasting Vaginal Moisturiser 12 Pre-filled applicators,Regelle Long Lasting Vaginal Moisturiser 12 Pre-filled applicators,14.50,400905,"Regelle is a water-based intravaginal gel that is clinically proven to provide soothing, continuous moisture, giving relief from symptoms of vaginal dryness, atrophy, itching, irritation and discomfort.   Long Lasting Vaginal Moisturiser  Soothing Immediate Relief from Dryness, Itching, Irritation and Discomfort","Regelle ®  is a vaginal gel intended for the symptomatic relief of vaginal atrophy, dryness, itching, irritation and discomfort.  Regelle ®  is a fast acting hormone-free vaginal moisturiser designed to provide instant and long-lasting relief from the symptoms of menopausal and post-menopausal vaginal dryness. Regelle ®  has a pH which is compatible with a healthy vaginal environment. Multiple applications of the gel results in a change of pH towards the normal physiological range found in pre-menopausal women. Each application of Regelle ®  provides a moisturising effect for up to 3 days.",,,https://www.inishpharmacy.com/p/regelle-long-lasting-vaginal-moisturiser-12-pre-filled-applicators/400905
Quest L-Lysine 500mg 60 Pack,Vitamins->Immune System,8.50,Q401734X,"Quest L-Lysine provides 500mg of the essential amino acid l-lysine. Amino acids are used by the body to form proteins, which are required for biological functions and cell structures. L-lysine is of particular importance to those eating a vegetarian or vegan diet.   Free form essential amino acid.",,"One to Six tablets to be taken daily, on an empty stomach. Swallow with water.","Bulking agent: Microcrystalline Cellulose, L-Lysine HCl,Anti-caking agent: Silicon Dioxide, Magnesium Stearate, Glazing Agent:hypromellose.",https://www.inishpharmacy.com/p/quest-l-lysine-500mg-60-pack/q401734x
Puressentiel Anti-Lice Organic Shampoo 200ml,Mother & Baby->Children's Health->Headlice,7.50,PUESSHAM-7839,"Puressentiel Anti-Lice Organic Shampoo contains essential oils that help as a repellent to lice. It includes essential oils such as lavender, geranium and ylang-ylang. This shampoo helps to clean your scalp, while also removing the lice and slow dead. This shampoo is to be used in conjunction with an anti-lice lotion",,,,https://www.inishpharmacy.com/p/puressentiel-anti-lice-organic-shampoo-200ml/puessham-7839
Oralmedic Mouth Ulcer Treatment,Health,6.95,400281,,,,,https://www.inishpharmacy.com/p/oralmedic-mouth-ulcer-treatment/400281
Palmers Cocoa Butter Formula Tummy Butter for Stretch Marks 125g ,Mother & Baby->Pregnancy Care->Stretch Marks,7.50,500001,This “solid” Tummy Butter is an ultra- concentrated night-time treatment specifically designed for pregnancy stretch marks.,"Palmer's Cocoa Butter Formula Tummy Butter for Stretch Marks is an ultra-concentrated night-time treatment specifically designed for pregnancy stretch marks.  Enriched with soothing and relaxing lavendar extracts, new Bio C-Elaste TM  Complex, pure Cocoa and Shea Butters and Vitamin E, it has been proven to help improve skin's elasticity and moisture.  With regular use it can help reduce the possibility of developing stretch marks. This intensive and non-greasy butter can also help relieve dryness and itchiness associated with stretched skin during pregnancy.  Hypoallergenic - Paraben Free - Phthalate Free - Dermatologist Tested","Apply Palmer's Cocoa Butter Formula Tummy Butter for Stretch Marks 3 times a day on affected areas. For best results, use in conjunction with the Massage Lotion for Stretch Marks by applying it daily all over the body.","Lavender extracts, new Bio C-Elaste™, pure Cocoa and Shea Butters and Vitamin E",https://www.inishpharmacy.com/p/palmers-cocoa-butter-formula-tummy-butter-for-stretch-marks-125g-/500001
Multi-Mam Compresses - Intensive Nipple Treatment for Breastfeeding Mothers 12 Compresses,Mother & Baby->Accessories->Breastfeeding Aids,11.95,400510,"Direct relief of discomforts in the external intimate area   Direct relief of discomforts in the external intimate area  Strong soothing effect on tissue damage, itch and irritation  Reduces swelling and prevents infection  Supports the natural healing process of the skin tissue  Unique application by soft, protective compresses","Multi-Gyn Compresses have been developed to offer maximum relief from discomfort in the external intimate areas such as the labia, vulva (vaginal opening) and the anus. Each compress is impregnated with a bio-active gel. This natural gel is based on the patented 2QR-complex that blocks the development of bacteria and prevents infection. The outside of the pad is coated with a thin layer of plastic. This creates optimal conditions for the natural healing process and underwear is not stained by the gel. A Compress is placed on the intimate area (vaginal and anal) where it forms a soft protective pad.  Multi-Gyn Compresses are ideal in the prevention and treatment of minor tissue problems such as irritations, rashes, overstretched tissue, minor damages, fissures and haemorrhoids. This product is highly effective, safe and natural. Therefore is it especially suitable to offer relief from discomfort during pregnancy and after childbirth. Multi-Gyn Compresses are a medical device class I with European Registration.  For more information please read the product leaflet  here",,,https://www.inishpharmacy.com/p/multi-mam-compresses---intensive-nipple-treatment-for-breastfeeding-mothers-12-compresses/400510
Puressentiel Anti-Lice Lotion + Comb 100ml,Mother & Baby->Children's Health->Headlice,12.95,PUESLOTION-9505,"The Puressentiel Anti-Lotion & Comb set has been designed to eliminate lice, larvae and nits within 10 minutes. This natural formula is gentle on the hair as it contains plant oils such as coconut, jojoba, sunflower and sweet almond. The active ingredients work by obstructing the respiratory openings of the lice. This treatment will leave your hair feeling clean, silky and shiny.",,,,https://www.inishpharmacy.com/p/puressentiel-anti-lice-lotion--comb-100ml/pueslotion-9505
Oraldene Mouthwash Icemint 200ml,Toiletries->Dental->Mouthwash,4.50,200004,Oraldene Mouthwash contains Hexitidine and is an antibacterial mouthwash suitable for the treatment of a range of conditions. Oraldene has soothing antibacterial and antifungal properties.   Gingivitis  Mouth ulcers  Sore gums  Sore throat   Before & after dental surgery,,,,https://www.inishpharmacy.com/p/oraldene-mouthwash-icemint-200ml/200004
"Optima Cranberry 10,000 Complex 30 Pack",Health->Embarassing Conditions,7.95,100121,"The Optima Cranberry 10,000 Complex is a high strength formula that helps promote the use of a healthy bladder. The Cranberry Complex is a one-a-day tablet which includes natural sources of flavonoids and antioxidants.     .",,,,https://www.inishpharmacy.com/p/optima-cranberry-10000-complex-30-pack/100121
Oraldene Mouthwash Original 200ml,Toiletries->Dental->Mouthwash,4.50,ORALDENE,Oraldene Mouthwash contains Hexitidine and is an antibacterial mouthwash suitable for the treatment of a range of conditions. Oraldene has soothing antibacterial and antifungal properties.   Gingivitis  Mouth ulcers  Sore gums  Sore throat   Before & after dental surgery,,,,https://www.inishpharmacy.com/p/oraldene-mouthwash-original-200ml/oraldene
Multi-Gyn Vaginal Douche Combipack,Toiletries->Toiletries For Her->Feminine Hygiene,9.95,MULTIGYN0820,The Multi-Gyn Vaginal Douche Combipack is a safe to use vaginal hygiene pack. This pack contains a squeezable bottle with a flexible bottleneck and Multi-Gyn tablets.,,,,https://www.inishpharmacy.com/p/multi-gyn-vaginal-douche-combipack/multigyn0820
Multi-Mam Balm Herbal Nipple Care for Breatfeeding Mothers 30ml,Mother & Baby->Accessories->Breastfeeding Aids,,400513,,,,,https://www.inishpharmacy.com/p/multi-mam-balm-herbal-nipple-care-for-breatfeeding-mothers-30ml/400513
Multi-Mam BabyDent Soothes and Relieves Teething Discomforts ,Mother & Baby->Children's Health->Teething,5.95,400512,,,,,https://www.inishpharmacy.com/p/multi-mam-babydent-soothes-and-relieves-teething-discomforts-/400512
Hyalofemme Vaginal Hydrating Gel 30g,Health->Embarassing Conditions->Vaginitis,9.50,HYALOFEMME-0629,Hyalofemme Vaginal Hydrating Gel has been formulated to help relieve the symptoms and discomfort of vaginal dryness. This hydrating gel contains hyaluronic acid which is a natural lubricating and moisturising element. This product is suitable for couples who are trying to conceive.,,,,https://www.inishpharmacy.com/p/hyalofemme-vaginal-hydrating-gel-30g/hyalofemme-0629
